183 -0.14361 -0.26283 -0.41494 -0.55599 -0.77855 -0.86467 -1.0497 -1.212 -1.2767 -1.1723 -1.0294 -0.91487 -0.96817 -0.88192 -0.79056 -0.65902 -0.60306 -0.59904 -0.48796 -0.36471 -0.2108 -0.066273 -0.12487 -0.16578 -0.1753 -0.16996 -0.15665 -0.15183 -0.11925 -0.21162 -0.18221 -0.2075 -0.23844 -0.24174 -0.11318 -0.040438 0.006504 -0.11637 -0.27063 -0.29673 -0.26426 -0.36459 -0.40379 -0.47002 -0.47757 -0.45792 -0.37054 -0.4561 -0.51865 -0.52421 -0.56608 -0.55006 -0.57546 -0.47363 -0.35298 -0.14364 -0.13389 -0.11001 -0.095876 -0.18234 -0.17537 -0.17772 -0.16805 -0.20415
183.5 -0.55626 -0.59526 -0.62725 -0.74925 -0.80075 -0.98191 -1.0977 -1.1065 -1.1103 -1.1014 -1.0027 -1.0231 -0.9331 -0.85737 -0.73801 -0.64105 -0.60014 -0.60326 -0.50884 -0.45215 -0.38633 -0.21976 -0.020913 -0.0301 -0.030343 -0.034659 0.093181 0.21957 0.19448 0.06884 0.023546 -0.014167 0.011138 0.08378 0.037233 -0.054526 -0.20992 -0.31966 -0.35117 -0.49972 -0.65867 -0.64996 -0.62535 -0.68161 -0.6266 -0.56598 -0.58522 -0.48115 -0.59147 -0.63052 -0.63632 -0.62937 -0.54494 -0.45421 -0.38254 -0.27079 -0.10325 -0.03699 -0.042255 -0.076298 -0.19659 -0.236 -0.22226 -0.22705
184 -0.75646 -0.7697 -0.74909 -0.70992 -0.76333 -0.79537 -0.81583 -0.74261 -0.69149 -0.74739 -0.79612 -0.74297 -0.71185 -0.7102 -0.65006 -0.6312 -0.55569 -0.49693 -0.53899 -0.47712 -0.38684 -0.314 -0.13041 0.033268 0.1132 0.17847 0.22062 0.24713 0.26689 0.35299 0.33356 0.32478 0.27031 0.2336 0.058114 -0.094249 -0.23567 -0.29075 -0.38214 -0.48372 -0.66571 -0.69597 -0.65761 -0.47257 -0.43378 -0.46784 -0.52675 -0.5379 -0.42604 -0.43311 -0.37175 -0.29038 -0.1963 -0.13823 -0.10347 -0.17675 -0.099185 -0.021073 0.066308 0.064261 -0.02833 -0.13331 -0.18765 -0.15775
184.5 -0.61662 -0.74056 -0.7304 -0.68509 -0.63583 -0.54515 -0.35672 -0.32511 -0.28209 -0.2855 -0.38 -0.4096 -0.44072 -0.44482 -0.58714 -0.63579 -0.55122 -0.37652 -0.31249 -0.31736 -0.34 -0.33176 -0.26943 -0.064498 0.060151 0.16575 0.087485 0.042868 0.13407 0.24901 0.28087 0.29236 0.20313 -0.059762 -0.18656 -0.31498 -0.30211 -0.33685 -0.40357 -0.45746 -0.42231 -0.51248 -0.44133 -0.38275 -0.36007 -0.32001 -0.27873 -0.32992 -0.22298 -0.09741 0.011637 0.088466 0.083108 0.04396 -0.047607 -0.10225 -0.20058 -0.14425 -0.10496 -0.03071 0.045771 0.009202 -0.01064 -0.033444
185 -0.37103 -0.4453 -0.56228 -0.55032 -0.42997 -0.20675 -0.12845 -0.08043 -0.057788 0.01962 0.053695 -0.00502 -0.092863 -0.26093 -0.3058 -0.30286 -0.3082 -0.24316 -0.11328 -0.16084 -0.2272 -0.27297 -0.36011 -0.30441 -0.16034 -0.14514 -0.11576 -0.13368 -0.13619 -0.18895 -0.16093 -0.19164 -0.26154 -0.36351 -0.46612 -0.53049 -0.58103 -0.5248 -0.49136 -0.39683 -0.27587 -0.20455 -0.26865 -0.35891 -0.29679 -0.25865 -0.19123 -0.11317 -0.12943 0.001557 0.05708 0.12559 0.10474 -0.046632 -0.12458 -0.15509 -0.21138 -0.27672 -0.27464 -0.20137 -0.084824 -0.010321 -0.03787 -0.06128
185.5 -0.038466 -0.073965 -0.097517 -0.08728 0.029348 0.046998 0.081809 0.15625 0.13723 0.17188 0.24152 0.22656 0.14344 0.1315 0.17245 0.24334 0.22851 0.089373 -0.017424 0.003099 -0.000819 -0.09187 -0.16915 -0.40077 -0.47611 -0.47768 -0.36025 -0.33319 -0.48163 -0.58491 -0.65143 -0.72671 -0.73328 -0.65776 -0.68218 -0.65476 -0.66083 -0.68238 -0.48614 -0.31602 -0.19865 -0.10331 -0.16398 -0.19235 -0.26375 -0.24664 -0.20342 -0.10167 -0.082366 -0.12661 -0.11219 -0.16162 -0.20036 -0.16402 -0.23589 -0.28942 -0.31935 -0.35968 -0.33467 -0.31484 -0.28953 -0.14801 -0.066065 -0.069718
186 0.12884 0.26255 0.37125 0.41142 0.43485 0.4206 0.43098 0.41752 0.45623 0.36421 0.35423 0.34805 0.48319 0.60981 0.66343 0.6007 0.5345 0.39983 0.31308 0.28412 0.18967 0.079936 -0.12335 -0.3583 -0.65986 -0.66258 -0.69739 -0.70732 -0.73884 -0.79327 -0.86943 -0.89751 -0.90361 -0.88772 -0.76521 -0.67799 -0.66074 -0.60283 -0.54734 -0.42213 -0.3683 -0.2651 -0.1701 -0.19219 -0.23667 -0.22107 -0.20442 -0.208 -0.19492 -0.25372 -0.33443 -0.45098 -0.45938 -0.44267 -0.35599 -0.40129 -0.40804 -0.45428 -0.49267 -0.49706 -0.42608 -0.35088 -0.24351 -0.13209
186.5 0.40741 0.49164 0.6196 0.73084 0.63701 0.64686 0.61727 0.57622 0.55327 0.5657 0.49251 0.63975 0.7393 0.86684 0.84876 0.73942 0.56927 0.53288 0.42215 0.27965 0.20118 0.074966 -0.097089 -0.20432 -0.32186 -0.63207 -0.85196 -0.88064 -0.81683 -0.80592 -0.89372 -0.92234 -0.94714 -0.83221 -0.71282 -0.65677 -0.50738 -0.41636 -0.44844 -0.50041 -0.43478 -0.44425 -0.33885 -0.29386 -0.22698 -0.26073 -0.22129 -0.23118 -0.21921 -0.32095 -0.46456 -0.5118 -0.55051 -0.50647 -0.46948 -0.34842 -0.38235 -0.41369 -0.51297 -0.52757 -0.4952 -0.51462 -0.41536 -0.25889
187 0.61808 0.76827 0.84777 0.81771 0.82584 0.76515 0.74136 0.74531 0.7447 0.78774 0.87162 0.90029 0.88381 0.80055 0.75555 0.66346 0.5969 0.50948 0.37788 0.22508 0.095117 0.041223 0.085719 0.06339 -0.058273 -0.23747 -0.40697 -0.58193 -0.59695 -0.66154 -0.65115 -0.69663 -0.58703 -0.57922 -0.51955 -0.40522 -0.28045 -0.20601 -0.21769 -0.25643 -0.33596 -0.39094 -0.3984 -0.25536 -0.20259 -0.14921 -0.2483 -0.276 -0.35091 -0.3558 -0.40955 -0.42087 -0.449 -0.47885 -0.45116 -0.4393 -0.35126 -0.29649 -0.24082 -0.29352 -0.48044 -0.48661 -0.44908 -0.39644
187.5 0.79739 0.89663 0.87715 0.84588 0.84486 0.79518 0.78811 0.84691 0.91393 0.97125 0.99783 0.84545 0.78126 0.58588 0.47487 0.52772 0.55536 0.42967 0.37351 0.27643 0.22893 0.23095 0.27224 0.29134 0.32037 0.35541 0.2902 0.13431 -0.077426 -0.11078 -0.086601 0.042269 0.051875 0.086316 0.072712 0.1231 0.088751 0.077142 0.11144 -0.001243 -0.13365 -0.14449 -0.20189 -0.16912 -0.11432 -0.17269 -0.24281 -0.384 -0.45382 -0.40251 -0.29089 -0.25187 -0.22578 -0.26785 -0.30893 -0.34543 -0.29053 -0.18167 -0.15331 -0.19724 -0.18349 -0.25723 -0.35142 -0.44708
188 0.62485 0.56128 0.55951 0.62019 0.63566 0.67946 0.69658 0.65223 0.64141 0.63389 0.59979 0.57923 0.37903 0.34947 0.30407 0.27759 0.28827 0.36143 0.35937 0.40235 0.38888 0.43887 0.44766 0.54481 0.66547 0.7264 0.78647 0.76787 0.58084 0.59116 0.68383 0.73836 0.751 0.72313 0.68612 0.64375 0.54908 0.43473 0.32269 0.27055 0.20419 0.1414 0.14379 0.007649 -0.10322 -0.12919 -0.13289 -0.16401 -0.18882 -0.19533 -0.079393 -0.03337 -0.006114 -0.003176 -0.057561 0.017746 0.009121 -0.037072 -0.026977 -0.028114 0.040707 -0.013103 -0.19047 -0.39199
188.5 0.20576 0.11069 0.13745 0.18529 0.2557 0.29103 0.25687 0.23078 0.17238 0.11537 0.072401 0.035713 0.023816 0.074076 0.093255 0.077417 0.061899 0.15037 0.26204 0.37965 0.49949 0.51421 0.56495 0.6485 0.75075 0.91152 0.94698 1.031 1.2482 1.2071 1.1897 1.1397 1.1128 1.0909 1.0772 0.9137 0.82868 0.6988 0.543 0.52149 0.57947 0.55276 0.45742 0.31105 0.24019 0.18446 0.19211 0.23811 0.23408 0.19529 0.13243 0.17375 0.18213 0.19637 0.24724 0.16366 0.088966 0.023586 0.035436 0.17524 0.097098 0.062036 -0.084598 -0.28872
189 -0.21089 -0.25047 -0.26269 -0.29619 -0.29032 -0.23289 -0.23924 -0.26088 -0.31092 -0.38882 -0.44338 -0.39686 -0.2557 -0.29284 -0.20053 -0.17515 -0.064747 -0.040293 0.085218 0.23986 0.36552 0.46187 0.53483 0.52616 0.59428 0.66274 0.84135 1.0513 1.3081 1.4216 1.3476 1.2615 1.2059 1.1569 1.0412 0.92834 0.84423 0.75754 0.78653 0.81376 0.82116 0.74469 0.63706 0.61975 0.52183 0.50932 0.46718 0.47766 0.52434 0.49082 0.37087 0.34167 0.34572 0.38183 0.32242 0.23591 0.22674 0.25625 0.22186 0.16283 0.12607 -0.00877 0.006036 0.018994
189.5 -0.47284 -0.47956 -0.63144 -0.65211 -0.64853 -0.65541 -0.55548 -0.57913 -0.58052 -0.62106 -0.63939 -0.6329 -0.57899 -0.45387 -0.47647 -0.3837 -0.33728 -0.1583 -0.029117 0.04345 0.16593 0.24926 0.29956 0.33272 0.28514 0.32794 0.53182 0.71927 0.75014 0.89118 0.91703 0.94673 0.93226 0.86471 0.71718 0.68872 0.58357 0.7268 0.84028 0.8791 0.79825 0.7691 0.7151 0.68186 0.68331 0.64714 0.62986 0.64086 0.66088 0.69042 0.69298 0.57203 0.51477 0.46489 0.47671 0.51675 0.48758 0.48532 0.46771 0.31466 0.24205 0.21172 0.22418 0.33926
190 -0.48534 -0.57019 -0.61099 -0.69576 -0.7485 -0.78394 -0.76641 -0.6585 -0.66239 -0.58963 -0.60141 -0.65872 -0.67063 -0.59112 -0.53552 -0.50797 -0.46488 -0.40889 -0.34611 -0.25088 -0.25729 -0.20119 -0.22015 -0.13385 -0.072546 -0.008136 0.008142 0.0598 0.053485 0.11419 0.28366 0.37532 0.36221 0.24709 0.31533 0.33036 0.43558 0.51097 0.59191 0.5753 0.59416 0.61508 0.67295 0.70759 0.71907 0.66205 0.72459 0.73146 0.70881 0.72249 0.74884 0.69161 0.66244 0.64124 0.68668 0.72638 0.68678 0.58498 0.50506 0.46978 0.47504 0.59014 0.65825 0.74793
190.5 -0.39682 -0.40682 -0.35709 -0.46768 -0.60663 -0.64563 -0.70861 -0.66203 -0.59758 -0.62419 -0.53533 -0.43272 -0.49061 -0.57182 -0.45601 -0.4013 -0.37493 -0.48436 -0.54158 -0.65683 -0.69469 -0.70352 -0.60171 -0.5937 -0.46996 -0.41941 -0.47858 -0.55268 -0.46371 -0.51186 -0.42502 -0.41574 -0.37617 -0.17478 -0.047716 0.11317 0.33717 0.26967 0.21224 0.25096 0.32652 0.40755 0.54661 0.54497 0.57882 0.68553 0.68976 0.64539 0.62779 0.6076 0.59839 0.73129 0.73351 0.7255 0.69337 0.67885 0.69245 0.59686 0.48943 0.51596 0.59187 0.75717 0.93126 1.0465
191 -0.31084 -0.22631 -0.21281 -0.13423 -0.13745 -0.2346 -0.34838 -0.50958 -0.46162 -0.36035 -0.29858 -0.28908 -0.21548 -0.21219 -0.27775 -0.24315 -0.25546 -0.35388 -0.59125 -0.70487 -0.74199 -0.76202 -0.72045 -0.68809 -0.66507 -0.6677 -0.68705 -0.77456 -0.81453 -0.77399 -0.90156 -0.87718 -0.7087 -0.51397 -0.32612 -0.098099 -0.063758 0.022366 -0.082562 -0.090534 -0.030066 0.10012 0.11267 0.27648 0.3814 0.4574 0.39353 0.45544 0.44578 0.44644 0.53001 0.55619 0.54933 0.56093 0.45936 0.42817 0.45348 0.51828 0.53156 0.59373 0.68498 0.7744 0.96728 1.076
191.5 -0.21415 -0.10899 -0.054652 0.033963 0.11892 0.067145 -0.008441 -0.067852 -0.11737 -0.045001 -0.037363 -0.044617 -0.042986 0.029353 -0.010044 -0.14173 -0.23472 -0.23765 -0.26739 -0.2835 -0.32446 -0.35473 -0.42822 -0.37333 -0.48744 -0.56986 -0.63802 -0.60886 -0.73327 -0.79763 -0.83921 -0.75565 -0.72518 -0.68509 -0.54012 -0.53074 -0.59161 -0.5811 -0.4936 -0.49486 -0.45398 -0.4068 -0.27841 -0.1707 -0.056309 -0.015727 0.10634 0.1026 0.16943 0.22474 0.22892 0.21366 0.30153 0.24859 0.30184 0.22608 0.20757 0.33579 0.59564 0.75105 0.89316 0.89851 0.85871 0.89997
192 -0.018746 -0.05523 -0.019359 0.000862 0.001301 0.10744 0.18903 0.23432 0.17683 0.091722 0.050697 0.088938 0.099819 0.052037 0.079862 0.057971 -0.009264 -0.001759 0.16283 0.13265 0.11368 0.10854 0.087665 -0.028147 -0.099481 -0.22969 -0.29171 -0.40998 -0.48044 -0.56981 -0.48783 -0.55102 -0.54552 -0.58097 -0.70299 -0.87217 -0.85958 -0.83796 -0.6832 -0.57468 -0.60421 -0.67714 -0.60724 -0.5127 -0.45026 -0.4026 -0.3109 -0.2928 -0.21235 -0.16503 -0.19141 -0.16731 -0.14708 -0.035817 0.049502 0.15541 0.20223 0.34322 0.53303 0.6562 0.65571 0.63327 0.48765 0.37158
192.5 0.11693 0.060465 0.070972 0.009165 0.029786 0.06087 0.17715 0.2927 0.32005 0.22233 0.20839 0.1911 0.21504 0.18667 0.11893 0.13552 0.14897 0.17803 0.21887 0.37003 0.39979 0.35317 0.26836 0.17034 0.14354 0.14401 0.081199 -0.067695 -0.097628 -0.14411 -0.21151 -0.20369 -0.25507 -0.40289 -0.64011 -0.64596 -0.64896 -0.58564 -0.53917 -0.52021 -0.53361 -0.56202 -0.66634 -0.76568 -0.77703 -0.75425 -0.75227 -0.60058 -0.61914 -0.5669 -0.50299 -0.4645 -0.44798 -0.31136 -0.21517 -0.025666 0.17043 0.24827 0.19965 0.21143 0.12574 -0.010485 -0.14755 -0.30684
193 0.23625 0.17039 0.021634 0.038802 0.065659 0.14619 0.16917 0.18218 0.19403 0.21695 0.25542 0.27766 0.23233 0.20891 0.12343 0.05942 0.20615 0.26328 0.2458 0.28948 0.30501 0.27066 0.25395 0.20767 0.22301 0.2118 0.1398 0.24616 0.18088 0.21655 0.19117 0.08564 -0.092102 -0.20176 -0.23831 -0.33831 -0.34847 -0.3321 -0.43864 -0.46621 -0.434 -0.37447 -0.54401 -0.70948 -0.84469 -0.7841 -0.78144 -0.73369 -0.6916 -0.6881 -0.55129 -0.4635 -0.36417 -0.40419 -0.34577 -0.25058 -0.11721 -0.16435 -0.27093 -0.45295 -0.55995 -0.62021 -0.69153 -0.84485
193.5 0.2384 0.16142 0.10998 0.054279 0.094474 0.10726 0.091674 0.007061 0.01967 0.1287 0.067653 -0.019882 -0.060599 -0.038253 0.065848 0.17433 0.18151 0.23001 0.21863 0.10591 0.11048 0.16342 0.16411 0.2111 0.10058 0.1094 0.21426 0.23773 0.36572 0.34361 0.22234 0.14678 0.070167 0.038488 0.056917 0.026936 -0.071732 -0.24213 -0.27888 -0.23355 -0.1669 -0.23918 -0.22217 -0.31284 -0.35372 -0.52165 -0.4765 -0.57088 -0.45421 -0.43915 -0.48809 -0.43883 -0.4269 -0.37398 -0.3633 -0.44077 -0.56136 -0.63114 -0.69865 -0.80962 -0.86951 -0.98118 -0.99564 -0.99154
194 0.11662 0.15787 0.22926 0.22886 0.13226 0.085023 0.051247 0.089001 0.15564 0.083962 0.009704 -0.054789 -0.12217 -0.11808 0.061095 0.20795 0.15831 0.13162 0.14303 0.1273 0.12778 0.092562 0.056939 0.027992 0.040042 0.043546 0.13364 0.18558 0.22895 0.1777 0.17372 0.09966 0.13736 0.13174 0.2009 0.26653 0.18484 0.085491 0.035592 -0.033256 -0.080957 -0.075122 0.075309 0.2049 0.11663 0.068152 -0.042386 -0.068424 -0.20218 -0.21344 -0.32699 -0.43235 -0.43812 -0.45614 -0.46383 -0.59222 -0.81602 -0.89703 -1.0271 -1.0478 -1.0832 -1.0347 -1.0357 -0.91819
194.5 0.30447 0.33468 0.35334 0.38181 0.35163 0.22926 0.23704 0.30474 0.20757 0.17278 0.19923 0.17692 0.24959 0.28699 0.23356 0.1434 0.16586 0.083339 0.053294 0.14179 0.066618 0.021263 0.028606 -0.029475 0.048969 0.048951 0.027281 0.070848 -0.007607 0.077213 0.11452 0.1413 0.15292 0.26442 0.27381 0.27917 0.34946 0.44865 0.39956 0.2472 0.14317 0.23023 0.20503 0.32099 0.45381 0.44504 0.27675 0.16046 -0.002774 -0.092988 -0.12072 -0.22233 -0.39104 -0.44149 -0.59614 -0.6696 -0.77924 -1.0248 -1.1152 -1.1849 -1.1957 -1.0687 -0.9191 -0.86975
195 0.39612 0.43953 0.43017 0.39692 0.39258 0.38788 0.34562 0.28971 0.30075 0.3062 0.35629 0.47827 0.51559 0.522 0.29853 0.18221 0.12267 0.071183 0.039305 -0.077071 -0.066328 -0.043495 -0.033408 0.062112 0.074927 0.11646 0.009791 -0.072705 -0.036423 -0.008789 0.072393 0.23216 0.33263 0.36764 0.34308 0.36592 0.48821 0.56014 0.58813 0.5951 0.50468 0.40314 0.36485 0.32054 0.37064 0.34817 0.31022 0.19932 0.18851 0.065817 0.046209 -0.03787 -0.11035 -0.34911 -0.51964 -0.6739 -0.74326 -0.84048 -0.88201 -0.88975 -0.81876 -0.84072 -0.75376 -0.70134
195.5 0.26997 0.36784 0.43521 0.42092 0.40628 0.46124 0.361 0.22298 0.24206 0.2866 0.36076 0.46249 0.49049 0.3725 0.37533 0.23923 0.11063 0.11325 -0.040549 -0.17197 -0.24137 -0.19004 -0.088803 0.018509 0.025936 0.010188 0.045034 0.031321 0.07623 0.10885 0.23516 0.34735 0.45774 0.45387 0.50674 0.54827 0.50939 0.46893 0.50365 0.57688 0.60312 0.45818 0.39438 0.22711 0.10827 0.12469 0.22162 0.2081 0.15556 0.11947 -0.001213 -0.013926 -0.098909 -0.24919 -0.41308 -0.55411 -0.57634 -0.4132 -0.37257 -0.34436 -0.37705 -0.42562 -0.53799 -0.5379
196 0.08236 0.070127 0.14911 0.23922 0.29736 0.27185 0.28126 0.26932 0.20113 0.26973 0.29256 0.25495 0.19266 0.19126 0.20525 0.23416 0.20511 0.096284 0.036381 -0.006713 -0.056093 -0.14338 -0.10158 -0.091709 -0.006045 0.036628 0.11879 0.186 0.20056 0.23537 0.2427 0.29363 0.31909 0.37612 0.40425 0.31989 0.27247 0.23154 0.18419 0.15794 0.22433 0.23624 0.10696 0.050765 -0.085485 -0.10509 -0.12629 -0.044564 -0.056897 -0.095213 -0.15821 -0.17617 -0.26874 -0.27596 -0.3196 -0.30598 -0.22245 -0.10416 0.012727 0.093586 0.064611 0.058719 -0.028496 -0.036369
196.5 -0.090052 -0.14899 -0.21695 -0.071585 0.018355 0.041056 0.1458 0.24009 0.27372 0.20137 0.13289 0.013212 -0.027426 -0.014947 0.027634 0.093673 0.10702 0.043867 0.11401 0.21241 0.24519 0.22575 0.071637 0.014223 0.040323 0.1431 0.17413 0.15175 0.087217 0.082693 0.078278 -0.015577 -0.093736 -0.11098 -0.12804 -0.10101 -0.19205 -0.20377 -0.20669 -0.22141 -0.29626 -0.25408 -0.27766 -0.27565 -0.26487 -0.31384 -0.31984 -0.31232 -0.30407 -0.28545 -0.24941 -0.37915 -0.3354 -0.22835 -0.019475 0.15554 0.19108 0.19636 0.33789 0.43462 0.52768 0.50594 0.58264 0.52924
197 -0.21455 -0.24028 -0.29518 -0.42121 -0.35518 -0.205 -0.13286 -0.019201 0.015208 -0.059621 -0.17592 -0.24666 -0.27481 -0.26712 -0.31276 -0.27488 -0.2566 -0.11261 0.049072 0.19129 0.33165 0.40023 0.35239 0.25588 0.16842 0.093935 0.066918 0.063451 0.035925 -0.043594 -0.24043 -0.37172 -0.43009 -0.4769 -0.53937 -0.53932 -0.49502 -0.51951 -0.51466 -0.53901 -0.55341 -0.54946 -0.48928 -0.51426 -0.4323 -0.42373 -0.39617 -0.41308 -0.33443 -0.2497 -0.24077 -0.19278 -0.10472 0.033525 0.20802 0.37966 0.49447 0.51734 0.5072 0.53085 0.67625 0.79982 0.84393 0.91483
197.5 -0.44259 -0.37263 -0.34157 -0.46485 -0.56961 -0.53282 -0.4451 -0.44517 -0.46714 -0.52021 -0.57045 -0.56462 -0.55373 -0.54744 -0.51345 -0.5787 -0.40476 -0.20169 -0.090151 0.044771 0.15088 0.26271 0.36012 0.31039 0.13809 -0.011249 -0.10142 -0.063495 -0.043968 -0.22224 -0.3251 -0.44964 -0.5261 -0.59934 -0.60647 -0.66671 -0.62515 -0.61498 -0.62583 -0.59452 -0.54329 -0.57243 -0.5016 -0.41455 -0.40136 -0.38016 -0.38881 -0.30276 -0.22647 -0.23726 -0.18477 -0.021617 0.12267 0.21686 0.30739 0.40157 0.55952 0.62322 0.56816 0.60347 0.58309 0.7259 0.81793 0.90348
198 -0.49569 -0.53388 -0.508 -0.45181 -0.55531 -0.68536 -0.79417 -0.85924 -0.84996 -0.78961 -0.767 -0.72703 -0.70878 -0.68588 -0.61597 -0.4921 -0.38726 -0.29244 -0.24068 -0.25167 -0.24979 -0.26213 -0.16322 -0.11318 -0.11725 -0.21212 -0.26227 -0.34645 -0.33387 -0.27251 -0.26035 -0.26812 -0.38716 -0.45189 -0.52286 -0.53362 -0.52986 -0.50162 -0.48511 -0.43411 -0.37201 -0.28057 -0.20899 -0.10291 -0.11862 -0.067432 -0.084774 -0.087905 -0.11666 -0.041809 0.068463 0.19789 0.24407 0.42668 0.49178 0.53786 0.54097 0.62067 0.64855 0.58612 0.52238 0.52694 0.64721 0.63718
198.5 -0.60298 -0.61917 -0.6952 -0.62642 -0.6214 -0.77961 -0.89542 -0.92938 -0.90102 -0.83008 -0.67075 -0.62155 -0.58232 -0.54762 -0.46848 -0.27392 -0.29654 -0.38169 -0.42273 -0.51109 -0.62803 -0.6681 -0.73143 -0.64417 -0.52409 -0.3809 -0.38011 -0.4476 -0.51754 -0.35679 -0.25255 -0.18146 -0.1901 -0.27367 -0.279 -0.23246 -0.29855 -0.2038 -0.14903 -0.13198 -0.11318 0.028949 0.071473 0.10757 0.21352 0.24553 0.3144 0.23587 0.19135 0.23802 0.36836 0.44088 0.59478 0.51996 0.534 0.50412 0.49576 0.51519 0.566 0.54014 0.5868 0.43135 0.36527 0.37683
199 -0.73867 -0.74394 -0.68335 -0.73659 -0.66799 -0.63642 -0.66969 -0.67328 -0.67672 -0.55787 -0.47724 -0.39095 -0.34614 -0.28752 -0.23764 -0.27467 -0.27612 -0.39143 -0.54175 -0.64535 -0.6705 -0.70205 -0.74911 -0.70638 -0.57693 -0.47496 -0.39379 -0.35753 -0.35368 -0.38137 -0.26522 -0.17591 -0.019536 0.070267 0.10989 0.092431 0.19452 0.1369 0.19239 0.19433 0.25843 0.24109 0.3029 0.31058 0.37817 0.37192 0.401 0.43507 0.48301 0.55263 0.59892 0.65883 0.65051 0.57766 0.44476 0.36698 0.29981 0.21889 0.28558 0.35778 0.31805 0.32816 0.12548 0.038857
199.5 -0.39633 -0.45502 -0.48181 -0.47736 -0.42521 -0.27435 -0.21449 -0.26795 -0.24199 -0.23805 -0.21964 -0.16473 -0.079245 -0.046573 -0.070829 -0.21553 -0.3061 -0.33764 -0.40032 -0.42423 -0.44069 -0.46183 -0.39605 -0.39153 -0.33697 -0.29796 -0.25022 -0.15862 -0.0988 -0.1294 -0.094729 0.028116 0.22172 0.45573 0.51128 0.59048 0.59508 0.55203 0.47808 0.50532 0.47663 0.39131 0.32671 0.31778 0.28228 0.36324 0.33915 0.43033 0.56057 0.57945 0.55344 0.51744 0.41148 0.43526 0.38145 0.28736 0.1852 0.15201 0.043518 0.10254 0.10027 0.071017 -0.009551 -0.18375
200 0.10872 0.13132 0.10443 0.096669 0.023513 0.055693 0.1266 0.22264 0.17966 0.039528 0.032812 0.085017 0.14489 0.19627 0.04805 -0.043295 -0.14061 -0.14126 -0.11229 -0.074177 -0.1249 -0.090895 -0.024592 0.017088 -0.027348 -0.002833 0.081899 0.15261 0.26261 0.32398 0.28578 0.3641 0.41796 0.51139 0.70001 0.69303 0.63758 0.67666 0.62989 0.59635 0.48144 0.41615 0.29246 0.26583 0.25455 0.24398 0.31079 0.45547 0.47974 0.48228 0.40362 0.28239 0.24413 0.25018 0.25966 0.27892 0.2889 0.20786 0.13168 0.008412 -0.037482 -0.13587 -0.12206 -0.24597
200.5 0.6215 0.62394 0.56493 0.52067 0.47571 0.35153 0.40974 0.46234 0.48004 0.46067 0.34498 0.32112 0.29224 0.20303 0.21692 0.13786 0.083552 0.039396 0.14555 0.18262 0.30101 0.35264 0.33969 0.28929 0.24675 0.26408 0.27189 0.37292 0.42279 0.50729 0.53404 0.48112 0.45518 0.45517 0.44437 0.46516 0.48728 0.5154 0.6192 0.57734 0.53532 0.47512 0.4875 0.3894 0.33036 0.33828 0.48008 0.48453 0.52512 0.49036 0.45634 0.35573 0.28854 0.15923 0.21383 0.19577 0.17637 0.17352 0.1624 -0.003042 -0.1309 -0.20457 -0.26362 -0.23103
201 0.65504 0.65742 0.73715 0.74142 0.77664 0.76192 0.67933 0.63943 0.63326 0.69962 0.65058 0.48366 0.38535 0.30172 0.33667 0.46166 0.47186 0.4904 0.44677 0.5321 0.66016 0.65565 0.55243 0.55056 0.51104 0.41043 0.46158 0.41467 0.39594 0.41823 0.49505 0.43845 0.34335 0.16767 0.086531 0.18053 0.27866 0.33352 0.33194 0.32518 0.4395 0.50962 0.50054 0.4713 0.46943 0.51558 0.54835 0.49653 0.46042 0.42364 0.3392 0.36966 0.30038 0.22768 0.10139 0.073025 0.067839 0.082578 0.005247 -0.037196 -0.13966 -0.19554 -0.25576 -0.098774
201.5 0.49334 0.62549 0.67805 0.75542 0.78927 0.89311 0.85276 0.77911 0.78658 0.76023 0.81345 0.70051 0.47353 0.45211 0.43994 0.52622 0.72423 0.81119 0.80729 0.81142 0.70076 0.71878 0.72185 0.61136 0.61316 0.62764 0.49586 0.41162 0.41111 0.40461 0.33102 0.23941 0.10674 0.024377 -0.049759 -0.063563 0.01564 -0.005426 -0.047053 0.049818 0.098448 0.20963 0.2768 0.42276 0.50269 0.49111 0.32996 0.3147 0.14697 0.083251 0.075367 0.014252 0.002684 0.03125 -0.04999 -0.028142 -0.081663 -0.1677 -0.24231 -0.21394 -0.19157 -0.14221 -0.040704 -0.001661
202 0.50154 0.45513 0.46373 0.51862 0.60808 0.63751 0.69208 0.75493 0.741 0.73417 0.66177 0.64825 0.63744 0.56597 0.53308 0.55363 0.64773 0.73052 0.84214 0.73974 0.68249 0.64092 0.70281 0.70373 0.68552 0.62088 0.48086 0.4708 0.38363 0.23653 0.11852 0.10985 0.042588 0.008301 -0.044971 -0.16423 -0.29151 -0.29971 -0.26604 -0.23496 -0.19995 -0.14209 0.039983 0.17576 0.27837 0.19655 0.027962 -0.14022 -0.18021 -0.25499 -0.25234 -0.28586 -0.28236 -0.29762 -0.21373 -0.26239 -0.23857 -0.33549 -0.33327 -0.37669 -0.27496 -0.12063 0.07815 0.13439
