64.2 -0.018526 -0.018526
64.3 -0.016702 -0.016702
64.4 -0.013854 -0.013854
64.5 -0.01002 -0.01002
64.6 -0.004528 -0.004528
64.7 0.0021349 0.0021349
64.8 0.0092786 0.0092786
64.9 0.015454 0.015454
65 0.019757 0.019757
65.1 0.022532 0.022532
65.2 0.023549 0.023549
65.3 0.022067 0.022067
65.4 0.017068 0.017068
65.5 0.010826 0.010826
65.6 0.005099 0.005099
65.7 -0.00015855 -0.00015855
65.8 -0.0048182 -0.0048182
65.9 -0.0084596 -0.0084596
66 -0.010884 -0.010884
66.1 -0.013424 -0.013424
66.2 -0.01562 -0.01562
66.3 -0.016215 -0.016215
66.4 -0.016232 -0.016232
66.5 -0.016864 -0.016864
66.6 -0.01777 -0.01777
66.7 -0.017821 -0.017821
66.8 -0.016471 -0.016471
66.9 -0.014397 -0.014397
67 -0.011436 -0.011436
67.1 -0.0062352 -0.0062352
67.2 0.00082159 0.00082159
67.3 0.0084608 0.0084608
67.4 0.014289 0.014289
67.5 0.018159 0.018159
67.6 0.022044 0.022044
67.7 0.024773 0.024773
67.8 0.023722 0.023722
67.9 0.018343 0.018343
68 0.011415 0.011415
68.1 0.00619 0.00619
68.2 0.0020849 0.0020849
68.3 -0.0019356 -0.0019356
68.4 -0.0068847 -0.0068847
68.5 -0.011409 -0.011409
68.6 -0.014046 -0.014046
68.7 -0.014684 -0.014684
68.8 -0.014549 -0.014549
68.9 -0.015376 -0.015376
69 -0.017176 -0.017176
69.1 -0.017985 -0.017985
69.2 -0.017354 -0.017354
69.3 -0.016305 -0.016305
69.4 -0.015109 -0.015109
69.5 -0.012161 -0.012161
69.6 -0.0067794 -0.0067794
69.7 -0.0004629 -0.0004629
69.8 0.0059805 0.0059805
69.9 0.012174 0.012174
70 0.017791 0.017791
70.1 0.022652 0.022652
70.2 0.02513 0.02513
70.3 0.023877 0.023877
70.4 0.0194 0.0194
70.5 0.01354 0.01354
70.6 0.0086238 0.0086238
70.7 0.0038353 0.0038353
70.8 -0.0014956 -0.0014956
70.9 -0.0064752 -0.0064752
71 -0.010133 -0.010133
71.1 -0.011942 -0.011942
71.2 -0.012953 -0.012953
71.3 -0.014597 -0.014597
